,ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
165,61d325f1cf5cfbab3664c059bcc67ec8,32.0,,United States of America,,A stay-at-home parent or homemaker,85000.0,male,,work for a medium-sized company,  Front-End Web Developer,English,,master's degree (non-professional),
166,f98f1434583754a98e34d4c27b42940c,27.0,1.0,Australia,,Employed for wages,40000.0,male,20000.0,work for a medium-sized company,Full-Stack Web Developer,Bengali,married or domestic partnership,bachelor's degree,
167,e49eeed45bceb67e1ce636365db309d3,28.0,,Cambodia,,Not working but looking for work,,male,,,,Khmer,married or domestic partnership,master's degree (non-professional),
168,22497d3eef9ecab85a4995400dd810cb,50.0,3.0,Canada,"arts, entertainment, sports, or media",Self-employed freelancer,,male,25000.0,start your own business,,English,divorced,"some college credit, no degree",
169,30eda57cb348c200e55f17f97648ef8e,26.0,,United Kingdom,,Self-employed freelancer,,male,50000.0,freelance ,,English,,master's degree (non-professional),40000.0
170,406c665f2e89c080581d4313eb95d314,29.0,,United States of America,construction and extraction,Employed for wages,,male,60000.0,start your own business,,English,,"professional degree (MBA, MD, JD, etc.)",115000.0
171,69717f73ca503a6340f8b1a5cdab94f0,34.0,1.0,Romania,office and administrative support,Employed for wages,30000.0,female,30000.0,work for a medium-sized company,Full-Stack Web Developer,French,married or domestic partnership,master's degree (non-professional),
172,90cd7f1de45d7efa868a716ffbaa973c,36.0,4.0,United States of America,software development,Employed for wages,,male,120000.0,,,English,married or domestic partnership,"some college credit, no degree",4000.0
173,05a7d046ff8400334f5fadb1e800683c,31.0,,Canada,office and administrative support,Employed for wages,50000.0,female,28000.0,work for a medium-sized company,  Product Manager,English,,bachelor's degree,12000.0
174,467de30e2d7e656525011146c3059666,21.0,,Algeria,,Not working but looking for work,10000.0,male,,work for a multinational corporation,Full-Stack Web Developer,Arabic,,bachelor's degree,
175,24cdc888c10e51dac316976d057802a9,29.0,,United States of America,food and beverage,Employed for wages,70000.0,female,25000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,
176,1eefb5cfab35c327f024dc457d5973b4,26.0,,United States of America,software development,Employed for wages,,female,,work for a startup,  User Experience Designer,English,,bachelor's degree,30000.0
177,ff9480563beeb6fc8ea1b0de2e587999,19.0,,United States of America,,Doing an unpaid internship,40000.0,female,,work for a multinational corporation,Full-Stack Web Developer,Yue (Cantonese) Chinese,,"some college credit, no degree",
178,78331d20a4b80a470e7ecbf0fbf2ed16,25.0,,Ireland,,Not working but looking for work,120000.0,male,,work for a startup,  Data Scientist / Data Engineer,English,,bachelor's degree,15000.0
179,db9907fb6e5b0d458e19c7b3123433c5,31.0,,United States of America,finance,Employed for wages,50000.0,male,45000.0,work for a medium-sized company,  Front-End Web Developer,English,,bachelor's degree,30000.0
180,d1d9d6a41a55732daa7c1239f620b60b,37.0,,United States of America,,Not working but looking for work,45000.0,male,,work for a medium-sized company,  Data Scientist / Data Engineer,English,,master's degree (non-professional),0.0
181,356fa321cb450737def4325f36ebf438,27.0,,United States of America,,Not working and not looking for work,100000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,master's degree (non-professional),
182,448c14968963552a1e10bccc61322e43,19.0,,India,,,,male,,start your own business,,Tamil,,high school diploma or equivalent (GED),
183,efef7dbc2806c8e204e72905d4fee1bd,50.0,,United States of America,,Self-employed freelancer,,female,,freelance ,,English,,"professional degree (MBA, MD, JD, etc.)",
184,8b5c0f026fbcf669e148a556e51ee298,24.0,,United States of America,health care,Employed for wages,50000.0,male,20000.0,work for a multinational corporation,Back-End Web Developer,English,,bachelor's degree,20000.0
185,631050b08841f73f82a11538b5b40c6d,28.0,1.0,United States of America,software development,Employed for wages,,male,30000.0,,,English,"single, never married",bachelor's degree,8000.0
186,2d022a645cb20142b72831d152e4aa20,31.0,,Canada,,Employed for wages,40000.0,female,35000.0,work for a medium-sized company,Full-Stack Web Developer,French,,"trade, technical, or vocational training",
187,9c251c6c460e08e71d06e3f9778c9c00,49.0,4.0,United States of America,transportation,Employed for wages,,male,126000.0,freelance ,,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",
188,f0b877dadaad5dcd63aa5b1568d68d02,24.0,,Canada,,Not working but looking for work,,female,,freelance ,,English,,"some college credit, no degree",
189,5f90939d3466a1d2d2d2bd965b9313f6,30.0,,Guatemala,,Not working but looking for work,50000.0,female,,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,
190,6e7b9fdfd60c07a5d021033aa49ece3b,49.0,,United States of America,software development,Employed for wages,,male,90000.0,,,English,married or domestic partnership,bachelor's degree,
191,639b8fc1a4c593eb68e5f18d43a20267,45.0,,United States of America,,Not working but looking for work,,male,,freelance ,,English,,"some college credit, no degree",5000.0
192,025fd70a974e45bb5a959d3557534acb,55.0,3.0,,,Employed for wages,,male,24000.0,work for a medium-sized company,Full-Stack Web Developer,,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",100000.0
193,2ded6d9ef4f8cfdc79321d5395699b11,20.0,,Pakistan,,Not working but looking for work,60000.0,male,,work for a medium-sized company,  Front-End Web Developer,Urdu,,"some college credit, no degree",
194,8eb93759fc7a5419d69860363fa59175,31.0,1.0,United States of America,office and administrative support,Self-employed freelancer,30000.0,female,12000.0,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",15000.0
195,fb32d05520e7a76bd46d8d81f438e258,21.0,,Russia,,Not working but looking for work,10000.0,male,,work for a startup,  Front-End Web Developer,Russian,,bachelor's degree,
196,d5013eb6429c68a1892faaa6a2af4947,36.0,,Mexico,office and administrative support,Employed for wages,,male,20000.0,freelance ,,Spanish,married or domestic partnership,"some college credit, no degree",
197,50589fccdff6a891d257b08e1af7690b,36.0,1.0,Brazil,construction and extraction,Employed for wages,,male,60000.0,freelance ,,Portuguese,married or domestic partnership,bachelor's degree,
198,d1536b6eeb9644764ec366ef3f0c091c,51.0,,United States of America,,Employed for wages,70000.0,female,125000.0,work for a medium-sized company,Back-End Web Developer,English,,bachelor's degree,
199,df530203cdba353e3c6ec1fc8c8d9ba9,22.0,,United States of America,,Not working and not looking for work,70000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,"some college credit, no degree",2000.0
200,9491a2f1bb93be467ca2c5e099ecf9da,30.0,,United Kingdom,"arts, entertainment, sports, or media",Self-employed business owner,60000.0,male,40000.0,work for a multinational corporation,  Front-End Web Developer,Bengali,,bachelor's degree,18000.0
201,e249e40a579c3aebbf2534b836f0f93f,33.0,1.0,Colombia,software development,Employed for wages,,male,6000.0,,,Spanish,married or domestic partnership,bachelor's degree,
202,33c65ad117b730189f32cc64af793b08,32.0,,United States of America,,Not working but looking for work,50000.0,male,,work for a startup,  Front-End Web Developer,English,married or domestic partnership,"some college credit, no degree",
203,88d392b1972ea5e8b3742227f19097be,30.0,1.0,United States of America,,A stay-at-home parent or homemaker,35000.0,male,,work for a medium-sized company,  Front-End Web Developer,English,"single, never married","some college credit, no degree",
204,63d885260e5651425b427934101fec69,26.0,,Israel,software development,Employed for wages,,male,36000.0,,,Russian,"single, never married",master's degree (non-professional),
205,b7f805ea96d803f3ae43d68bdc064ce4,31.0,,United States of America,office and administrative support,Employed for wages,70000.0,female,50000.0,work for a medium-sized company,Full-Stack Web Developer,Yue (Cantonese) Chinese,,"some college credit, no degree",
206,525b284e53e79fd4cf581449ddeb5395,36.0,2.0,United States of America,,A stay-at-home parent or homemaker,75000.0,female,,work for a medium-sized company,  Mobile Developer,English,married or domestic partnership,bachelor's degree,
207,de307c6deaafa3073ba04cbd8de9acf7,31.0,,United States of America,sales,Employed for wages,45000.0,male,13000.0,work for a startup,  Front-End Web Developer,English,,associate's degree,8000.0
208,9bad5739bdbccee01f57a0bf4dd7e2a1,23.0,,United Kingdom,food and beverage,Employed for wages,,male,20000.0,freelance ,,English,,bachelor's degree,32000.0
209,0385461c90fd45836b5e3c6a7d80f78c,25.0,,Mexico,,Not working but looking for work,90000.0,male,,work for a medium-sized company,Full-Stack Web Developer,Spanish,,"professional degree (MBA, MD, JD, etc.)",
210,7ff0d19d8ef331f84973c9b96524dca0,27.0,2.0,United States of America,education,Self-employed business owner,50000.0,male,47000.0,work for a medium-sized company,  User Experience Designer,English,married or domestic partnership,bachelor's degree,
211,dbf7aa58146830008496bfbf91f9078d,36.0,2.0,Costa Rica,software development,Self-employed business owner,,male,16500.0,,,Spanish,married or domestic partnership,"some college credit, no degree",
212,038b8b9a03715d0c12641e8c7becb146,26.0,,United States of America,,Employed for wages,,male,29000.0,freelance ,,English,,associate's degree,1000.0
213,28d2d0650382371072abc3f9735888ad,28.0,,Peru,software development,Employed for wages,,male,20000.0,start your own business,,Spanish,"single, never married",bachelor's degree,
214,8ed015a37332fc1c0ef3ac221b3dba29,39.0,1.0,United States of America,office and administrative support,Employed for wages,50000.0,female,40000.0,work for a startup,  Front-End Web Developer,English,divorced,high school diploma or equivalent (GED),
215,27c814c81f97d441d1af99f2f1813b36,17.0,,Australia,,Doing an unpaid internship,45000.0,male,,work for a startup,Full-Stack Web Developer,English,,high school diploma or equivalent (GED),
216,d34a282c0f126ccdda557e01cbb34b79,17.0,,Colombia,,,60000.0,male,,work for a multinational corporation,Back-End Web Developer,Spanish,,"some college credit, no degree",
217,2295a1523faa0256d71bd50dfc3b7f7b,26.0,,United States of America,,Employed for wages,,male,13500.0,freelance ,,English,,"some college credit, no degree",
218,80323c676e28133ea39f6dae2a999f2e,39.0,2.0,United States of America,"arts, entertainment, sports, or media",Self-employed freelancer,,female,20000.0,freelance ,,English,married or domestic partnership,bachelor's degree,100000.0
219,d7bdaec7d0cac7ff1db7bbd23f2a71d1,36.0,1.0,United States of America,,Employed for wages,,male,15000.0,freelance ,,English,"single, never married",bachelor's degree,64000.0
220,44f50b6b12735e6584d5d5c991f0f862,30.0,,Guyana,software development,Employed for wages,,male,25000.0,,,English,,"trade, technical, or vocational training",20000.0
221,ce76c1f6b02cd40aa66748954de4b3ea,53.0,1.0,United States of America,,Not working but looking for work,,female,,start your own business,,English,married or domestic partnership,master's degree (non-professional),
222,ca6b852eb155aaa5d19117897b0ac488,32.0,,United Kingdom,education,Employed for wages,60000.0,male,50000.0,work for a multinational corporation,  User Experience Designer,English,,bachelor's degree,
223,654000b866ef976f48580cd0c47ebfc8,35.0,1.0,United States of America,,Employed for wages,70000.0,male,28000.0,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"trade, technical, or vocational training",
224,0bd9e47674d732316199e4988e16c206,31.0,,United States of America,transportation,Employed for wages,,male,105000.0,start your own business,,English,,bachelor's degree,
225,2aaf4cec8246c0831a65d9b4f61cfa02,20.0,,United States of America,office and administrative support,Employed for wages,,male,10000.0,freelance ,,English,,"some college credit, no degree",
226,62bfb032ccc37a26660c1bbbec6c2edd,28.0,,United States of America,,Employed for wages,65000.0,male,,work for a medium-sized company,  DevOps / SysAdmin,English,,bachelor's degree,
227,18b77f771f71818b5fb9f51f7f9d57b2,21.0,,Ukraine,,Doing an unpaid internship,6000.0,male,,work for a medium-sized company,Full-Stack Web Developer,Russian,,associate's degree,
228,2cd8eb5208ee0ba70d45af9b1776305b,31.0,,United States of America,education,Employed for wages,68000.0,male,45000.0,work for a medium-sized company,  Front-End Web Developer,English,,master's degree (non-professional),98000.0
229,2fd807a92daab2849610a2880e785ee4,36.0,2.0,United States of America,software development,Employed for wages,,female,,,,English,married or domestic partnership,master's degree (non-professional),
230,72cea2ff9e889c6ecd0a2c794f286f5c,25.0,,United States of America,,Not working but looking for work,55000.0,male,,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,30000.0
231,9a6108e65b095e00880588423f916106,30.0,,Poland,software development,Self-employed freelancer,,male,30000.0,,,Polish,,master's degree (non-professional),
232,26f39f8f1187e7aef5898fcd9022686e,28.0,,Mexico,,Not working but looking for work,70000.0,male,,work for a startup,Full-Stack Web Developer,Spanish,,bachelor's degree,
233,0ff14c9caa9da684cee175b359ccaa4d,25.0,,United States of America,,,,female,,,,English,,bachelor's degree,17000.0
234,c50188d499d507637d086123c070b9e0,32.0,,United States of America,education,Employed for wages,,female,36000.0,work for a medium-sized company,  Front-End Web Developer,English,,bachelor's degree,30000.0
